id,url,speaker,title,date
10,https://www.ted.com/talks/mallory_soldner_your_company_s_data_could_end_world_hunger,Mallory Soldner,Your company's data could help end world hunger,Nov 2016
10,https://www.ted.com/talks/kandice_sumner_how_america_s_public_schools_keep_kids_in_poverty,Kandice Sumner,How America's public schools keep kids in poverty,Nov 2016
10,https://www.ted.com/talks/christopher_soghoian_your_smartphone_is_a_civil_rights_issue,Christopher Soghoian,Your smartphone is a civil rights issue,Oct 2016
10,https://www.ted.com/talks/kelli_jean_drinkwater_enough_with_the_fear_of_fat,Kelli Jean Drinkwater,Enough with the fear of fat,Oct 2016
10,https://www.ted.com/talks/silk_road_ensemble_rhiannon_giddens_st_james_infirmary_blues,Silk Road Ensemble and Rhiannon Giddens,"St. James Infirmary Blues",Oct 2016
10,https://www.ted.com/talks/tasos_frantzolas_everything_you_hear_on_film_is_a_lie,Tasos Frantzolas,Everything you hear on film is a lie,Oct 2016
10,https://www.ted.com/talks/alyssa_monks_how_loss_helped_one_artist_find_beauty_in_imperfection,Alyssa Monks,How loss helped one artist find beauty in imperfection,Oct 2016
10,https://www.ted.com/talks/ian_bremmer_how_the_us_should_use_its_superpower_status,Ian Bremmer,How the US should use its superpower status,Oct 2016
10,https://www.ted.com/talks/wanis_kabbaj_what_a_driverless_world_could_look_like,Wanis Kabbaj,What a driverless world could look like,Oct 2016
10,https://www.ted.com/talks/philippa_neave_the_unexpected_challenges_of_a_country_s_first_election,Philippa Neave,The unexpected challenges of a country's first election,Oct 2016
10,https://www.ted.com/talks/manwar_ali_inside_the_mind_of_a_former_radical_jihadist,Manwar Ali,Inside the mind of a former radical jihadist,Oct 2016
10,https://www.ted.com/talks/zeynep_tufekci_machine_intelligence_makes_human_morals_more_important,Zeynep Tufekci,Machine intelligence makes human morals more important,Oct 2016
10,https://www.ted.com/talks/todd_coleman_a_temporary_tattoo_that_brings_hospital_care_to_the_home,Todd Coleman,A temporary tattoo that brings hospital care to the home,Oct 2016
10,https://www.ted.com/talks/rachel_botsman_we_ve_stopped_trusting_institutions_and_started_trusting_strangers,Rachel Botsman,We've stopped trusting institutions and started trusting strangers,Oct 2016
10,https://www.ted.com/talks/trevor_copp_jeff_fox_ballroom_dance_that_breaks_gender_roles,Trevor Copp and Jeff Fox,Ballroom dance that breaks gender roles,Oct 2016
10,https://www.ted.com/talks/jim_hemerling_5_ways_to_lead_in_an_era_of_constant_change,Jim Hemerling,5 ways to lead in an era of constant change,Oct 2016
10,https://www.ted.com/talks/melissa_walker_art_can_heal_ptsd_s_invisible_wounds,Melissa Walker,Art can heal PTSD's invisible wounds,Oct 2016
10,https://www.ted.com/talks/pico_iyer_the_beauty_of_what_we_ll_never_know,Pico Iyer,The beauty of what we'll never know,Oct 2016
10,https://www.ted.com/talks/ione_wells_how_we_talk_about_sexual_assault_online,Ione Wells,How we talk about sexual assault online,Oct 2016
10,https://www.ted.com/talks/john_mcwhorter_4_reasons_to_learn_a_new_language,John McWhorter,4 reasons to learn a new language,Oct 2016
11,https://www.ted.com/talks/rainn_wilson_ideas_worth_dating,Rainn Wilson,Ideas worth dating,Oct 2016
11,https://www.ted.com/talks/isaac_lidsky_what_reality_are_you_creating_for_yourself,Isaac Lidsky,What reality are you creating for yourself?,Oct 2016
11,https://www.ted.com/talks/adam_de_la_zerda_how_we_can_start_winning_the_war_against_cancer,Adam de la Zerda,We can start winning the war against cancer,Oct 2016
11,https://www.ted.com/talks/sayu_bhojwani_how_immigrant_voices_make_democracy_stronger,Sayu Bhojwani,Immigrant voices make democracy stronger,Oct 2016
11,https://www.ted.com/talks/ellen_jorgensen_what_you_need_to_know_about_crispr,Ellen Jorgensen,What you need to know about CRISPR,Oct 2016
11,https://www.ted.com/talks/helen_fisher_technology_hasn_t_changed_love_here_s_why,Helen Fisher,Technology hasn't changed love. Here's why,Sep 2016
11,https://www.ted.com/talks/sam_harris_can_we_build_ai_without_losing_control_over_it,Sam Harris,Can we build AI without losing control over it?,Sep 2016
11,https://www.ted.com/talks/oded_shoseyov_how_we_re_harnessing_nature_s_hidden_superpowers,Oded Shoseyov,How we're harnessing nature's hidden superpowers,Sep 2016
11,https://www.ted.com/talks/camille_a_brown_a_visual_history_of_social_dance_in_25_moves,Camille A. Brown,A visual history of social dance in 25 moves,Sep 2016
11,https://www.ted.com/talks/j_d_vance_america_s_forgotten_working_class,J.D. Vance,America's forgotten working class,Sep 2016
11,https://www.ted.com/talks/rebecca_mackinnon_we_can_fight_terror_without_sacrificing_our_rights,Rebecca MacKinnon,We can fight terror without sacrificing our rights,Sep 2016
11,https://www.ted.com/talks/sebastian_kraves_the_era_of_personal_dna_testing_is_here,Sebastian Kraves,The era of personal DNA testing is here,Sep 2016
11,https://www.ted.com/talks/nadia_lopez_why_open_a_school_to_close_a_prison,Nadia Lopez,Why open a school? To close a prison,Sep 2016
11,https://www.ted.com/talks/david_burkus_why_you_should_know_how_much_your_coworkers_get_paid,David Burkus,Why you should know how much your coworkers get paid,Sep 2016
11,https://www.ted.com/talks/eric_liu_there_s_no_such_thing_as_not_voting,Eric Liu,There's no such thing as not voting,Sep 2016
11,https://www.ted.com/talks/abigail_marsh_why_some_people_are_more_altruistic_than_others,Abigail Marsh,Why some people are more altruistic than others,Sep 2016
11,https://www.ted.com/talks/michael_murphy_architecture_that_s_built_to_heal,Michael Murphy,Architecture that's built to heal,Sep 2016
11,https://www.ted.com/talks/michael_shellenberger_how_fear_of_nuclear_power_is_hurting_the_environment,Michael Shellenberger,How fear of nuclear power is hurting the environment,Sep 2016
11,https://www.ted.com/talks/julie_lythcott_haims_how_to_raise_successful_kids_without_over_parenting,Julie Lythcott-Haims,How to raise successful kids — without over-parenting,Sep 2016
11,https://www.ted.com/talks/neha_narula_the_future_of_money,Neha Narula,The future of money,Sep 2016
11,https://www.ted.com/talks/franz_freudenthal_a_new_way_to_heal_hearts_without_surgery,Franz Freudenthal,A new way to heal hearts without surgery,Sep 2016
11,https://www.ted.com/talks/david_camarillo_why_helmets_don_t_prevent_concussions_and_what_might,David Camarillo,Why helmets don't prevent concussions — and what might,Sep 2016
11,https://www.ted.com/talks/courtney_martin_the_new_american_dream,Courtney E. Martin,The new American Dream,Sep 2016
11,https://www.ted.com/talks/sal_khan_let_s_teach_for_mastery_not_test_scores,Sal Khan,Let's teach for mastery — not test scores,Sep 2016
11,https://www.ted.com/talks/james_veitch_the_agony_of_trying_to_unsubscribe,James Veitch,The agony of trying to unsubscribe,Sep 2016
11,https://www.ted.com/talks/jonathan_tepperman_the_risky_politics_of_progress,Jonathan Tepperman,The risky politics of progress,Sep 2016
11,https://www.ted.com/talks/kio_stark_why_you_should_talk_to_strangers,Kio Stark,Why you should talk to strangers,Aug 2016
11,https://www.ted.com/talks/christopher_bell_bring_on_the_female_superheroes,Christopher Bell,Bring on the female superheroes!,Aug 2016
11,https://www.ted.com/talks/julia_bacha_how_women_wage_conflict_without_violence,Julia Bacha,How women wage conflict without violence,Aug 2016
11,https://www.ted.com/talks/vanessa_ruiz_the_spellbinding_art_of_human_anatomy,Vanessa Ruiz,The spellbinding art of human anatomy,Aug 2016
11,https://www.ted.com/talks/don_tapscott_how_the_blockchain_is_changing_money_and_business,Don Tapscott,How the blockchain is changing money and business,Aug 2016
11,https://www.ted.com/talks/laura_boushnak_the_deadly_legacy_of_cluster_bombs,Laura Boushnak,The deadly legacy of cluster bombs,Aug 2016
11,https://www.ted.com/talks/timothy_ihrig_what_we_can_do_to_die_well,Timothy Ihrig,What we can do to die well,Aug 2016
11,https://www.ted.com/talks/olivier_scalabre_the_next_manufacturing_revolution_is_here,Olivier Scalabre,The next manufacturing revolution is here,Aug 2016
11,https://www.ted.com/talks/gonzalo_vilarino_how_argentina_s_blind_soccer_team_became_champions,Gonzalo Vilariño,How Argentina's blind soccer team became champions,Aug 2016
11,https://www.ted.com/talks/anand_giridharadas_a_letter_to_all_who_have_lost_in_this_era,Anand Giridharadas,A letter to all who have lost in this era,Aug 2016
12,https://www.ted.com/talks/sarah_parcak_hunting_for_peru_s_lost_civilizations_with_satellites,Sarah Parcak,Hunting for Peru's lost civilizations — with satellites,Aug 2016
12,https://www.ted.com/talks/james_green_3_moons_and_a_planet_that_could_have_alien_life,James Green,3 moons and a planet that could have alien life,Aug 2016
12,https://www.ted.com/talks/monica_araya_a_small_country_with_big_ideas_to_get_rid_of_fossil_fuels,Monica Araya,A small country with big ideas to get rid of fossil fuels,Aug 2016
12,https://www.ted.com/talks/dave_brain_what_a_planet_needs_to_sustain_life,Dave Brain,What a planet needs to sustain life,Aug 2016
12,https://www.ted.com/talks/ngozi_okonjo_iweala_how_africa_can_keep_rising,Ngozi Okonjo-Iweala,How Africa can keep rising,Aug 2016
12,https://www.ted.com/talks/molly_winter_the_taboo_secret_to_healthier_plants_and_people,Molly Winter,The taboo secret to better health,Aug 2016
12,https://www.ted.com/talks/martin_reeves_how_to_build_a_business_that_lasts_100_years,Martin Reeves,How to build a business that lasts 100 years,Aug 2016
12,https://www.ted.com/talks/anthony_goldbloom_the_jobs_we_ll_lose_to_machines_and_the_ones_we_won_t,Anthony Goldbloom,The jobs we'll lose to machines — and the ones we won't,Aug 2016
12,https://www.ted.com/talks/suzanne_simard_how_trees_talk_to_each_other,Suzanne Simard,How trees talk to each other,Jul 2016
12,https://www.ted.com/talks/ed_boyden_baby_diapers_inspired_this_new_way_to_study_the_brain,Ed Boyden,A new way to study the brain's invisible secrets,Jul 2016
12,https://www.ted.com/talks/gerard_ryle_how_the_panama_papers_journalists_broke_the_biggest_leak_in_history,Gerard Ryle,How the Panama Papers journalists broke the biggest leak in history,Jul 2016
12,https://www.ted.com/talks/el_seed_a_project_of_peace_painted_across_50_buildings,eL Seed,A project of peace, painted across 50 buildings,Jul 2016
12,https://www.ted.com/talks/lisa_dyson_a_forgotten_space_age_technology_could_change_how_we_grow_food,Lisa Dyson,A forgotten Space Age technology could change how we grow food,Jul 2016
12,https://www.ted.com/talks/adam_savage_my_love_letter_to_cosplay,Adam Savage,My love letter to cosplay,Jul 2016
12,https://www.ted.com/talks/shubhendu_sharma_how_to_grow_a_forest_in_your_backyard,Shubhendu Sharma,How to grow a forest in your backyard,Jul 2016
12,https://www.ted.com/talks/emma_marris_nature_is_everywhere_we_just_need_to_learn_to_see_it,Emma Marris,Nature is everywhere — we just need to learn to see it,Jul 2016
12,https://www.ted.com/talks/eric_haseltine_what_will_be_the_next_big_scientific_breakthrough,Eric Haseltine,What will be the next big scientific breakthrough?,Jul 2016
12,https://www.ted.com/talks/leila_hoteit_3_lessons_on_success_from_an_arab_businesswoman,Leila Hoteit,3 lessons on success from an Arab businesswoman,Jul 2016
12,https://www.ted.com/talks/elise_roy_when_we_design_for_disability_we_all_benefit,Elise Roy,When we design for disability, we all benefit,Jul 2016
12,https://www.ted.com/talks/safwat_saleem_why_i_keep_speaking_up_even_when_people_mock_my_accent,Safwat Saleem,Why I keep speaking up, even when people mock my accent,Jul 2016
12,https://www.ted.com/talks/alexander_betts_why_brexit_happened_and_what_to_do_next,Alexander Betts,Why Brexit happened — and what to do next,Jul 2016
12,https://www.ted.com/talks/marwa_al_sabouni_how_syria_s_architecture_laid_the_foundation_for_brutal_war,Marwa Al-Sabouni,How Syria's architecture laid the foundation for brutal war,Jul 2016
12,https://www.ted.com/talks/john_legend_redemption_song,John Legend,"Redemption Song",Jul 2016
12,https://www.ted.com/talks/prosanta_chakrabarty_clues_to_prehistoric_times_found_in_blind_cavefish,Prosanta Chakrabarty,Clues to prehistoric times, found in blind cavefish,Jun 2016
12,https://www.ted.com/talks/julia_galef_why_you_think_you_re_right_even_if_you_re_wrong,Julia Galef,Why you think you're right — even if you're wrong,Jun 2016
12,https://www.ted.com/talks/blaise_aguera_y_arcas_how_computers_are_learning_to_be_creative,Blaise Agüera y Arcas,How computers are learning to be creative,Jun 2016
12,https://www.ted.com/talks/wanda_diaz_merced_how_a_blind_astronomer_found_a_way_to_hear_the_stars,Wanda Diaz Merced,How a blind astronomer found a way to hear the stars,Jun 2016
12,https://www.ted.com/talks/tom_hulme_what_can_we_learn_from_shortcuts,Tom Hulme,What can we learn from shortcuts?,Jun 2016
12,https://www.ted.com/talks/brian_little_who_are_you_really_the_puzzle_of_personality,Brian Little,Who are you, really? The puzzle of personality,Jun 2016
12,https://www.ted.com/talks/seema_bansal_how_to_fix_a_broken_education_system_without_any_more_money,Seema Bansal,How to fix a broken education system ... without any more money,Jun 2016
12,https://www.ted.com/talks/keolu_fox_why_genetic_research_must_be_more_diverse,Keolu Fox,Why genetic research must be more diverse,Jun 2016
12,https://www.ted.com/talks/gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned,Gill Hicks,I survived a terrorist attack. Here's what I learned,Jun 2016
12,https://www.ted.com/talks/tristan_harris_how_better_tech_could_protect_us_from_distraction,Tristan Harris,How better tech could protect us from distraction,Jun 2016
12,https://www.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form,Chris Milk,The birth of virtual reality as an art form,Jun 2016
12,https://www.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples,Andrew Pelling,This scientist makes ears out of apples,Jun 2016
12,https://www.ted.com/talks/jamila_raqib_the_secret_to_effective_nonviolent_resistance,Jamila Raqib,The secret to effective nonviolent resistance,Jun 2016
13,https://www.ted.com/talks/andrew_youn_3_reasons_why_we_can_win_the_fight_against_poverty,Andrew Youn,3 reasons why we can win the fight against poverty,Jun 2016
13,https://www.ted.com/talks/negin_farsad_a_highly_scientific_taxonomy_of_haters,Negin Farsad,A highly scientific taxonomy of haters,Jun 2016
13,https://www.ted.com/talks/sajay_samuel_how_college_loans_exploit_students_for_profit,Sajay Samuel,How college loans exploit students for profit,Jun 2016
13,https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained,ShaoLan Hsueh,The Chinese zodiac, explained,Jun 2016
13,https://www.ted.com/talks/amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable,Amit Sood,Every piece of art you've ever wanted to see — up close and searchable,Jun 2016
13,https://www.ted.com/talks/cedric_villani_what_s_so_sexy_about_math,Cédric Villani,What's so sexy about math?,Jun 2016
13,https://www.ted.com/talks/stephen_wilkes_the_passing_of_time_caught_in_a_single_photo,Stephen Wilkes,The passing of time, caught in a single photo,Jun 2016
13,https://www.ted.com/talks/norman_lear_an_entertainment_icon_on_living_a_life_of_meaning,Norman Lear and Eric Hirshberg,An entertainment icon on living a life of meaning,Jun 2016
13,https://www.ted.com/talks/samantha_nutt_the_real_harm_of_the_global_arms_trade,Samantha Nutt,The real harm of the global arms trade,Jun 2016
13,https://www.ted.com/talks/sue_desmond_hellmann_a_smarter_more_precise_way_to_think_about_public_health,Sue Desmond-Hellmann,A smarter, more precise way to think about public health,May 2016
13,https://www.ted.com/talks/adam_driver_my_journey_from_marine_to_actor,Adam Driver, Jesse J Perez and Matt Johnson,My journey from Marine to actor,May 2016
13,https://www.ted.com/talks/joseph_ravenell_how_barbershops_can_keep_men_healthy,Joseph Ravenell,How barbershops can keep men healthy,May 2016
13,https://www.ted.com/talks/zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth,Zaria Forman,Drawings that show the beauty and fragility of Earth,May 2016
13,https://www.ted.com/talks/mariano_sigman_your_words_may_predict_your_future_mental_health,Mariano Sigman,Your words may predict your future mental health,May 2016
13,https://www.ted.com/talks/lidia_yuknavitch_the_beauty_of_being_a_misfit,Lidia Yuknavitch,The beauty of being a misfit,May 2016
13,https://www.ted.com/talks/trevor_timm_how_free_is_our_freedom_of_the_press,Trevor Timm,How free is our freedom of the press?,May 2016
13,https://www.ted.com/talks/juno_mac_the_laws_that_sex_workers_really_want,Juno Mac,The laws that sex workers really want,May 2016
13,https://www.ted.com/talks/sebastian_junger_our_lonely_society_makes_it_hard_to_come_home_from_war,Sebastian Junger,Our lonely society makes it hard to come home from war,May 2016
13,https://www.ted.com/talks/laura_indolfi_good_news_in_the_fight_against_pancreatic_cancer,Laura Indolfi,Good news in the fight against pancreatic cancer,May 2016
13,https://www.ted.com/talks/kang_lee_can_you_really_tell_if_a_kid_is_lying,Kang Lee,Can you really tell if a kid is lying?,May 2016
13,https://www.ted.com/talks/sangeeta_bhatia_this_tiny_particle_could_roam_your_body_to_find_tumors,Sangeeta Bhatia,This tiny particle could roam your body to find tumors,May 2016
13,https://www.ted.com/talks/sanford_biggers_an_artist_s_unflinching_look_at_racial_violence,Sanford Biggers,An artist's unflinching look at racial violence,May 2016
13,https://www.ted.com/talks/uri_hasson_this_is_your_brain_on_communication,Uri Hasson,This is your brain on communication,May 2016
13,https://www.ted.com/talks/jennifer_kahn_gene_editing_can_now_change_an_entire_species_forever,Jennifer Kahn,Gene editing can now change an entire species — forever,May 2016
13,https://www.ted.com/talks/michael_bodekaer_this_virtual_lab_will_revolutionize_science_class,Michael Bodekaer,This virtual lab will revolutionize science class,May 2016
13,https://www.ted.com/talks/monica_byrne_a_sci_fi_vision_of_love_from_a_318_year_old_hologram,Monica Byrne,A sci-fi vision of love from a 318-year-old hologram,May 2016
13,https://www.ted.com/talks/dan_pallotta_the_dream_we_haven_t_dared_to_dream,Dan Pallotta,The dream we haven't dared to dream,May 2016
13,https://www.ted.com/talks/alice_rawsthorn_pirates_nurses_and_other_rebel_designers,Alice Rawsthorn,Pirates, nurses and other rebel designers,May 2016
13,https://www.ted.com/talks/sarah_gray_how_my_son_s_short_life_made_a_lasting_difference,Sarah Gray,How my son's short life made a lasting difference,May 2016
13,https://www.ted.com/talks/riccardo_sabatini_how_to_read_the_genome_and_build_a_human_being,Riccardo Sabatini,How to read the genome and build a human being,Apr 2016
13,https://www.ted.com/talks/michael_metcalfe_a_provocative_way_to_finance_the_fight_against_climate_change,Michael Metcalfe,A provocative way to finance the fight against climate change,Apr 2016
13,https://www.ted.com/talks/ameera_harouda_why_i_put_myself_in_danger_to_tell_the_stories_of_gaza,Ameera Harouda,Why I put myself in danger to tell the stories of Gaza,Apr 2016
13,https://www.ted.com/talks/r_luke_dubois_insightful_human_portraits_made_from_data,R. Luke DuBois,Insightful human portraits made from data,Apr 2016
13,https://www.ted.com/talks/shivani_siroya_a_smart_loan_for_people_with_no_credit_history_yet,Shivani Siroya,A smart loan for people with no credit history (yet),Apr 2016
13,https://www.ted.com/talks/kenneth_lacovara_hunting_for_dinosaurs_showed_me_our_place_in_the_universe,Kenneth Lacovara,Hunting for dinosaurs showed me our place in the universe,Apr 2016
13,https://www.ted.com/talks/aditi_gupta_a_taboo_free_way_to_talk_about_periods,Aditi Gupta,A taboo-free way to talk about periods,Apr 2016
14,https://www.ted.com/talks/juan_enriquez_we_can_reprogram_life_how_to_do_it_wisely,Juan Enriquez,We can reprogram life. How to do it wisely,Apr 2016
14,https://www.ted.com/talks/joshua_prager_wisdom_from_great_writers_on_every_year_of_life,Joshua Prager,Wisdom from great writers on every year of life,Apr 2016
14,https://www.ted.com/talks/chris_anderson_teds_secret_to_great_public_speaking,Chris Anderson,TED's secret to great public speaking,Apr 2016
14,https://www.ted.com/talks/christiana_figueres_the_inside_story_of_the_paris_climate_agreement,Christiana Figueres,The inside story of the Paris climate agreement,Apr 2016
14,https://www.ted.com/talks/mary_norris_the_nit_picking_glory_of_the_new_yorker_s_comma_queen,Mary Norris,The nit-picking glory of The New Yorker's Comma Queen,Apr 2016
14,https://www.ted.com/talks/astro_teller_the_unexpected_benefit_of_celebrating_failure,Astro Teller,The unexpected benefit of celebrating failure,Apr 2016
14,https://www.ted.com/talks/paula_hammond_a_new_superweapon_in_the_fight_against_cancer,Paula Hammond,A new superweapon in the fight against cancer,Apr 2016
14,https://www.ted.com/talks/stephen_petranek_your_kids_might_live_on_mars_here_s_how_they_ll_survive,Stephen Petranek,Your kids might live on Mars. Here's how they'll survive,Apr 2016
14,https://www.ted.com/talks/hugh_evans_what_does_it_mean_to_be_a_citizen_of_the_world,Hugh Evans,What does it mean to be a citizen of the world?,Apr 2016
14,https://www.ted.com/talks/linus_torvalds_the_mind_behind_linux,Linus Torvalds,The mind behind Linux,Apr 2016
14,https://www.ted.com/talks/robert_palmer_the_panama_papers_exposed_a_huge_global_problem_what_s_next,Robert Palmer,The Panama Papers exposed a huge global problem. What's next?,Apr 2016
14,https://www.ted.com/talks/tabetha_boyajian_the_most_mysterious_star_in_the_universe,Tabetha Boyajian,The most mysterious star in the universe,Apr 2016
14,https://www.ted.com/talks/danielle_feinberg_the_magic_ingredient_that_brings_pixar_movies_to_life,Danielle Feinberg,The magic ingredient that brings Pixar movies to life,Apr 2016
14,https://www.ted.com/talks/parag_khanna_how_megacities_are_changing_the_map_of_the_world,Parag Khanna,How megacities are changing the map of the world,Apr 2016
14,https://www.ted.com/talks/haley_van_dyck_how_a_start_up_in_the_white_house_is_changing_business_as_usual,Haley Van Dyck,How a start-up in the White House is changing business as usual,Apr 2016
14,https://www.ted.com/talks/adam_grant_the_surprising_habits_of_original_thinkers,Adam Grant,The surprising habits of original thinkers,Apr 2016
14,https://www.ted.com/talks/knut_haanaes_two_reasons_companies_fail_and_how_to_avoid_them,Knut Haanaes,Two reasons companies fail — and how to avoid them,Mar 2016
14,https://www.ted.com/talks/lisa_nip_how_humans_could_evolve_to_survive_in_space,Lisa Nip,How humans could evolve to survive in space,Mar 2016
14,https://www.ted.com/talks/dan_gross_why_gun_violence_can_t_be_our_new_normal,Dan Gross,Why gun violence can't be our new normal,Mar 2016
14,https://www.ted.com/talks/angelica_dass_the_beauty_of_human_skin_in_every_color,Angélica Dass,The beauty of human skin in every color,Mar 2016
14,https://www.ted.com/talks/alex_kipman_the_dawn_of_the_age_of_holograms,Alex Kipman,A futuristic vision of the age of holograms,Mar 2016
14,https://www.ted.com/talks/siyanda_mohutsiwa_how_young_africans_found_a_voice_on_twitter,Siyanda Mohutsiwa,How young Africans found a voice on Twitter,Mar 2016
14,https://www.ted.com/talks/latif_nasser_you_have_no_idea_where_camels_really_come_from,Latif Nasser,You have no idea where camels really come from,Mar 2016
14,https://www.ted.com/talks/carol_fishman_cohen_how_to_get_back_to_work_after_a_career_break,Carol F Cohen,How to get back to work after a career break,Mar 2016
14,https://www.ted.com/talks/adam_foss_a_prosecutor_s_vision_for_a_better_justice_system,Adam Foss,A prosecutor's vision for a better justice system,Mar 2016
14,https://www.ted.com/talks/meron_gribetz_a_glimpse_of_the_future_through_an_augmented_reality_headset,Meron Gribetz,A glimpse of the future through an augmented reality headset,Mar 2016
14,https://www.ted.com/talks/arthur_brooks_a_conservative_s_plea_let_s_work_together,Arthur Brooks,A conservative's plea: Let's work together,Mar 2016
14,https://www.ted.com/talks/jessica_ladd_the_reporting_system_that_sexual_assault_survivors_want,Jessica Ladd,The reporting system that sexual assault survivors want,Mar 2016
14,https://www.ted.com/talks/tim_urban_inside_the_mind_of_a_master_procrastinator,Tim Urban,Inside the mind of a master procrastinator,Mar 2016
14,https://www.ted.com/talks/joe_gebbia_how_airbnb_designs_for_trust,Joe Gebbia,How Airbnb designs for trust,Mar 2016
14,https://www.ted.com/talks/casey_gerald_the_gospel_of_doubt,Casey Gerald,The gospel of doubt,Mar 2016
14,https://www.ted.com/talks/tshering_tobgay_this_country_isn_t_just_carbon_neutral_it_s_carbon_negative,Tshering Tobgay,This country isn't just carbon neutral — it's carbon negative,Mar 2016
14,https://www.ted.com/talks/mileha_soneji_simple_hacks_for_life_with_parkinson_s,Mileha Soneji,Simple hacks for life with Parkinson's,Mar 2016
14,https://www.ted.com/talks/laura_robinson_the_secrets_i_find_on_the_mysterious_ocean_floor,Laura Robinson,The secrets I find on the mysterious ocean floor,Mar 2016
14,https://www.ted.com/talks/caleb_harper_this_computer_will_grow_your_food_in_the_future,Caleb Harper,This computer will grow your food in the future,Mar 2016
14,https://www.ted.com/talks/reshma_saujani_teach_girls_bravery_not_perfection,Reshma Saujani,Teach girls bravery, not perfection,Mar 2016
15,https://www.ted.com/talks/barry_schwartz_on_the_paradox_of_choice,Barry Schwartz,The paradox of choice,Sep 2006
15,https://www.ted.com/talks/steven_levitt_analyzes_crack_economics,Steven Levitt,The freakonomics of crack dealing,Sep 2006
15,https://www.ted.com/talks/malcolm_gladwell_on_spaghetti_sauce,Malcolm Gladwell,Choice, happiness and spaghetti sauce,Sep 2006
15,https://www.ted.com/talks/david_deutsch_on_our_place_in_the_cosmos,David Deutsch,Chemical scum that dream of distant quasars,Sep 2006
15,https://www.ted.com/talks/richard_dawkins_on_our_queer_universe,Richard Dawkins,Why the universe seems so strange,Sep 2006
15,https://www.ted.com/talks/helen_fisher_tells_us_why_we_love_cheat,Helen Fisher,Why we love, why we cheat,Sep 2006
15,https://www.ted.com/talks/eve_ensler_on_happiness_in_body_and_soul,Eve Ensler,Happiness in body and soul,Sep 2006
15,https://www.ted.com/talks/ze_frank_s_nerdcore_comedy,Ze Frank,Nerdcore comedy,Aug 2006
15,https://www.ted.com/talks/mena_trott_tours_her_blog_world,Mena Trott,Meet the founder of the blog revolution,Aug 2006
15,https://www.ted.com/talks/richard_baraniuk_on_open_source_learning,Richard Baraniuk,The birth of the open-source learning revolution,Aug 2006
15,https://www.ted.com/talks/jimmy_wales_on_the_birth_of_wikipedia,Jimmy Wales,The birth of Wikipedia,Aug 2006
15,https://www.ted.com/talks/amy_smith_shares_simple_lifesaving_design,Amy Smith,Simple designs to save a life,Aug 2006
15,https://www.ted.com/talks/ross_lovegrove_shares_organic_designs,Ross Lovegrove,Organic design, inspired by nature,Aug 2006
15,https://www.ted.com/talks/sirena_huang_dazzles_on_violin,Sirena Huang,An 11-year-old's magical violin,Aug 2006
15,https://www.ted.com/talks/jennifer_lin_improvs_piano_magic,Jennifer Lin,Improvising on piano, aged 14,Aug 2006
15,https://www.ted.com/talks/jeff_han_demos_his_breakthrough_touchscreen,Jeff Han,The radical promise of the multi-touch interface,Aug 2006
15,https://www.ted.com/talks/nicholas_negroponte_on_one_laptop_per_child,Nicholas Negroponte,One Laptop per Child,Aug 2006
15,https://www.ted.com/talks/cameron_sinclair_on_open_source_architecture,Cameron Sinclair,My wish: A call for open-source architecture,Jul 2006
15,https://www.ted.com/talks/jehane_noujaim_inspires_a_global_day_of_film,Jehane Noujaim,My wish: A global day of film,Jul 2006
15,https://www.ted.com/talks/larry_brilliant_wants_to_stop_pandemics,Larry Brilliant,My wish: Help me stop pandemics,Jul 2006
15,https://www.ted.com/talks/dan_dennett_s_response_to_rick_warren,Dan Dennett,Let's teach religion — all religion — in schools,Jul 2006
15,https://www.ted.com/talks/rick_warren_on_a_life_of_purpose,Rick Warren,A life of purpose,Jul 2006
15,https://www.ted.com/talks/julia_sweeney_on_letting_go_of_god,Julia Sweeney,Letting go of God,Jul 2006
15,https://www.ted.com/talks/joshua_prince_ramus_on_seattle_s_library,Joshua Prince-Ramus,Behind the design of Seattle's library,Jul 2006
15,https://www.ted.com/talks/hans_rosling_shows_the_best_stats_you_ve_ever_seen,Hans Rosling,The best stats you've ever seen,Jun 2006
15,https://www.ted.com/talks/tony_robbins_asks_why_we_do_what_we_do,Tony Robbins,Why we do what we do,Jun 2006
15,https://www.ted.com/talks/ken_robinson_says_schools_kill_creativity,Ken Robinson,Do schools kill creativity?,Jun 2006
15,https://www.ted.com/talks/al_gore_on_averting_climate_crisis,Al Gore,Averting the climate crisis,Jun 2006
15,https://www.ted.com/talks/david_pogue_says_simplicity_sells,David Pogue,Simplicity sells,Jun 2006
15,https://www.ted.com/talks/majora_carter_s_tale_of_urban_renewal,Majora Carter,Greening the ghetto,Jun 2006
16,https://www.ted.com/talks/wael_ghonim_let_s_design_social_media_that_drives_real_change,Wael Ghonim,Let's design social media that drives real change,Jan 2016
16,https://www.ted.com/talks/melvin_russell_i_love_being_a_police_officer_but_we_need_reform,Melvin Russell,I love being a police officer, but we need reform,Jan 2016
